Reservation_ID,Customer_ID,Vehicle_ID,Vehicle_Class,Booking_Status,Booking_TS,Pickup_TS,Return_TS,Odo_Start,Odo_End,Fuel_Level,Rate,Promo_Code,City,GPS_Lat,GPS_Lon,Speed,Payment,Driver_License,Damage_Flag,Notes,Vehicle_ID_Invalid,Duration_Hours,Distance_Driven,Refuel_Event,Prev_Return,Overlap_Flag,Promo_Expiry,Promo_Status,Driver_Behavior,Total_Amount
RES-01690,CUST-0116,CAR-558,Hatchback,No_Show,2025-02-08 13:07:00.000000,2025-02-09 13:07:00.000000,2025-04-30 11:06:41.938490,37398.0,37672.0,0.5,1500.0,SAVE50,Delhi,12.9079,77.6126,90.0,CARD,DL-2351XXXXXX,Major,Customer reported minor scratch on door,False,,274.0,No Refuel,2025-02-02 19:15:00,False,2026-06-30,Valid,Unknown,1770.0
RES-00952,CUST-0595,CAR-558,Hatchback,Completed,2025-03-29 01:48:00.000000,2025-03-30 01:48:00.000000,2025-04-30 11:06:41.938490,50561.0,50802.0,0.3,2300.0,DISC20,Delhi,12.9032,77.6124,96.0,UPI,DL-4293XXXXXX,Major,Car returned in good condition,False,,241.0,No Refuel,,False,2026-02-28,Valid,Fast Driving,2714.0
RES-00672,CUST-1719,CAR-558,Hatchback,No_Show,2025-04-22 06:38:00.000000,2025-04-23 06:38:00.000000,2025-04-23 16:38:00.000000,69181.0,69189.0,0.3,1500.0,NEW10,Delhi,12.8884,77.6047,90.0,UPI,DL-4476XXXXXX,Minor,Customer reported minor scratch on door,False,10.0,8.0,Refueled,,False,,Invalid,Fast Driving,1770.0
RES-02741,CUST-0986,CAR-558,Hatchback,Completed,2025-04-18 11:19:54.565826,2025-06-20 09:52:00.000000,2025-04-30 11:06:41.938490,72640.0,73096.0,0.3,1800.0,SAVE50,Delhi,12.9112,77.591,39.0,CASH,DL-1892XXXXXX,Minor,Navigation system malfunction reported,False,,456.0,No Refuel,2025-04-23 16:38:00,False,2026-06-30,Valid,Normal Driving,2124.0
RES-00319,CUST-0071,CAR-558,Hatchback,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,37698.0,37765.0,0.5,2300.0,NEW10,Delhi,12.89,77.5838,90.0,UPI,DL-4237XXXXXX,None,No Notes,False,,67.0,No Refuel,,False,2026-03-31,Valid,Fast Driving,2714.0
RES-02886,CUST-0475,CAR-558,Hatchback,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,35042.0,35255.0,0.75,2000.0,NEW10,Bengaluru,12.8875,77.5813,90.0,WALLET,DL-5298XXXXXX,Major,Customer satisfied with ride,False,,213.0,No Refuel,,False,2026-03-31,Valid,Unknown,2360.0
RES-03449,CUST-0075,CAR-558,Hatchback,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,42419.0,42811.0,0.5,1840.0,WELCOME5,Delhi,12.8662,77.5914,69.0,CARD,DL-9537XXXXXX,None,Low fuel warning observed,False,,392.0,No Refuel,,False,2026-01-31,Valid,Normal Driving,2171.2
RES-03575,CUST-0656,CAR-558,Hatchback,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,60842.0,60856.0,0.75,1500.0,NEW10,Delhi,12.8609,77.6162,90.0,UPI,DL-8903XXXXXX,Minor,Interior cleaning required,False,,14.0,Refueled,,False,,Invalid,Fast Driving,1770.0
RES-02964,CUST-0059,CAR-559,SUV,Completed,2025-02-10 10:19:00.000000,2025-02-11 10:19:00.000000,2025-04-30 11:06:41.938490,22149.0,22191.0,0.1,2500.0,WELCOME5,Delhi,12.8631,77.6328,62.0,WALLET,DL-7517XXXXXX,Major,Customer requested early pickup,False,,42.0,No Refuel,,False,2026-01-31,Valid,Normal Driving,2950.0
RES-00213,CUST-0155,CAR-559,SUV,Completed,2025-02-25 20:02:00.000000,2025-02-26 20:02:00.000000,2025-04-30 11:06:41.938490,34570.0,34969.0,0.5,2000.0,NEW10,Chennai,12.864,77.6161,90.0,CARD,DL-4612XXXXXX,Major,No Notes,False,,399.0,No Refuel,,False,2026-03-31,Valid,Unknown,2360.0
RES-02120,CUST-1881,CAR-559,SUV,Completed,2025-03-12 13:27:00.000000,2025-03-13 13:27:00.000000,2025-04-30 11:06:41.938490,46584.0,47084.0,0.1,1500.0,DISC20,Delhi,12.8756,77.6196,27.0,CARD,DL-4783XXXXXX,None,Interior cleaning required,False,,500.0,No Refuel,,False,2026-02-28,Valid,Normal Driving,1770.0
RES-00921,CUST-1701,CAR-559,SUV,No_Show,2025-05-03 08:35:00.000000,2025-05-11 08:35:00.000000,2025-04-30 11:06:41.938490,31783.0,32278.0,0.75,1500.0,DISC20,Mumbai,12.9029,77.6231,36.0,CARD,DL-3421XXXXXX,Minor,No Notes,False,,495.0,Refueled,,False,2026-02-28,Valid,Normal Driving,1770.0
RES-01459,CUST-1612,CAR-559,SUV,Cancelled,2025-04-18 11:19:54.565826,2025-05-12 19:09:00.000000,2025-04-30 11:06:41.938490,64954.0,64954.0,0.3,1800.0,NEW10,Bengaluru,12.8987,77.6353,90.0,CARD,DL-2673XXXXXX,Minor,Interior cleaning required,False,,0.0,No Refuel,,False,2026-03-31,Valid,Fast Driving,0.0
RES-03968,CUST-0905,CAR-559,SUV,Cancelled,2025-04-18 11:19:54.565826,2025-05-27 16:04:00.000000,2025-04-30 11:06:41.938490,51280.0,51280.0,0.1,2500.0,NEW10,Bengaluru,12.8951,77.6166,90.0,CARD,DL-8738XXXXXX,Major,Interior cleaning required,False,,0.0,No Refuel,,False,2026-03-31,Valid,Unknown,0.0
RES-00190,CUST-1136,CAR-559,SUV,Completed,2025-05-28 08:23:00.000000,2025-06-05 08:23:00.000000,2025-06-08 02:23:00.000000,62520.0,62530.0,0.75,1800.0,DISC20,Mumbai,12.891,77.6045,76.0,UPI,DL-5355XXXXXX,Minor,Customer requested early pickup,False,66.0,10.0,Refueled,,False,2026-02-28,Valid,Normal Driving,2124.0
RES-03471,CUST-1377,CAR-559,SUV,Cancelled,2025-04-18 11:19:54.565826,2025-06-07 06:45:00.000000,2025-04-30 11:06:41.938490,10161.0,10161.0,0.5,1835.27,NEW10,Delhi,12.9029,77.5988,90.0,CARD,DL-5020XXXXXX,Major,AC performance slightly low,False,,0.0,No Refuel,2025-06-08 02:23:00,True,2026-03-31,Valid,Unknown,0.0
RES-03704,CUST-1422,CAR-559,SUV,Completed,2025-04-18 11:19:54.565826,2025-06-21 17:02:00.000000,2025-04-30 11:06:41.938490,45876.0,46000.0,0.75,1500.0,NEW10,Bengaluru,12.9115,77.6088,72.0,CARD,DL-2894XXXXXX,Minor,Low fuel warning observed,False,,124.0,Refueled,,False,,Invalid,Normal Driving,1770.0
RES-02951,CUST-1989,CAR-559,SUV,Completed,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,19804.0,19951.0,0.25,2000.0,DISC20,Delhi,12.9103,77.6128,59.0,CARD,DL-3137XXXXXX,Minor,Vehicle returned late due to traffic,False,,147.0,No Refuel,,False,2026-02-28,Valid,Normal Driving,2360.0
RES-03529,CUST-1946,CAR-559,SUV,Cancelled,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,11360.0,11360.0,0.75,2300.0,NEW10,Bengaluru,12.8998,77.6045,94.0,WALLET,DL-7733XXXXXX,None,Car returned in good condition,False,,0.0,Refueled,,False,,Invalid,Fast Driving,0.0
RES-01559,CUST-0536,CAR-560,Toyota,Completed,2024-12-31 08:02:00.000000,2025-01-01 08:02:00.000000,2025-04-30 11:06:41.938490,37393.0,37629.0,0.5,1835.27,DISC20,Delhi,12.8975,77.6138,111.0,UPI,DL-3109XXXXXX,Minor,Tyre pressure alert during trip,False,,236.0,No Refuel,,False,2026-02-28,Valid,Speeding,1393.02
RES-00783,CUST-0254,CAR-560,Toyota,No_Show,2025-01-28 05:21:00.000000,2025-02-04 05:21:00.000000,2025-04-30 11:06:41.938490,53722.0,53988.0,0.25,1500.0,SAVE50,Mumbai,12.8762,77.6075,90.0,UPI,DL-9891XXXXXX,Major,Tyre pressure alert during trip,False,,266.0,No Refuel,,False,2026-06-30,Valid,Unknown,1770.0
RES-01851,CUST-0621,CAR-560,Toyota,Cancelled,2025-02-25 02:07:00.000000,2025-02-26 02:07:00.000000,2025-04-30 11:06:41.938490,31698.0,31698.0,0.5,2000.0,NEW10,Bengaluru,12.9003,77.5999,28.0,CARD,DL-8014XXXXXX,None,Vehicle returned late due to traffic,False,,0.0,Refueled,,False,,Invalid,Normal Driving,0.0
RES-00619,CUST-0756,CAR-560,Toyota,No_Show,2025-03-07 02:07:00.000000,2025-03-09 02:07:00.000000,2025-04-30 11:06:41.938490,72451.0,72553.0,0.5,1800.0,DISC20,Mumbai,12.9173,77.5862,98.0,CARD,DL-8760XXXXXX,Major,Interior cleaning required,False,,102.0,Refueled,,False,2026-02-28,Valid,Fast Driving,2124.0
RES-03559,CUST-1526,CAR-560,Toyota,No_Show,2025-03-14 02:09:00.000000,2025-03-15 02:09:00.000000,2025-04-30 11:06:41.938490,61308.0,61313.0,0.1,2300.0,DISC20,Mumbai,12.9321,77.5779,90.0,CASH,DL-9272XXXXXX,None,Interior cleaning required,False,,5.0,No Refuel,,False,2026-02-28,Valid,Fast Driving,2714.0
RES-01712,CUST-0602,CAR-560,Toyota,No_Show,2025-04-18 11:19:54.565826,2025-06-30 06:13:00.000000,2025-06-30 08:13:00.000000,21135.0,21393.0,1.0,1500.0,DISC20,Delhi,12.9147,77.5942,57.0,CARD,DL-3282XXXXXX,None,Customer satisfied with ride,False,2.0,258.0,No Refuel,,False,2026-02-28,Valid,Normal Driving,1770.0
RES-01455,CUST-0058,CAR-560,Toyota,Completed,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-21 14:56:00.000000,44190.0,44541.0,0.5,1500.0,NEW10,Delhi,12.9032,77.5969,90.0,CARD,DL-9916XXXXXX,None,Interior cleaning required,False,,351.0,No Refuel,2025-06-30 08:13:00,False,2026-03-31,Valid,Fast Driving,1770.0
RES-03509,CUST-0350,CAR-560,Toyota,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,76654.0,76759.0,0.5,1835.27,NEW10,Mumbai,12.9089,77.6052,96.0,CARD,DL-2394XXXXXX,Minor,Customer requested early pickup,False,,105.0,No Refuel,2025-04-21 14:56:00,False,2026-03-31,Valid,Fast Driving,1393.02
RES-03547,CUST-0718,CAR-560,Toyota,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,22090.0,22357.0,0.1,1840.0,WELCOME5,Delhi,12.9187,77.5972,90.0,CARD,DL-4002XXXXXX,None,Interior cleaning required,False,,267.0,No Refuel,,False,2026-01-31,Valid,Unknown,2171.2
RES-04077,CUST-0934,CAR-560,Toyota,No_Show,2025-02-13 07:55:00.000000,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,61108.0,61518.0,1.0,2000.0,DISC20,Mumbai,12.898,77.6005,113.0,CARD,DL-4501XXXXXX,None,Navigation system malfunction reported,False,,410.0,Refueled,,False,2026-02-28,Valid,Speeding,2360.0
RES-00640,CUST-0905,CAR-561,Sedan,No_Show,2025-01-07 05:00:00.000000,2025-01-08 05:00:00.000000,2025-01-10 05:00:00.000000,13533.0,13625.0,0.75,2500.0,NEW10,Mumbai,12.8834,77.5824,90.0,WALLET,DL-8738XXXXXX,Major,Customer requested early pickup,False,48.0,92.0,No Refuel,,False,2026-03-31,Valid,Unknown,2950.0
RES-03866,CUST-0725,CAR-561,Sedan,Cancelled,2025-02-05 16:05:00.000000,2025-02-06 16:05:00.000000,2025-04-30 11:06:41.938490,18018.0,18018.0,0.75,2300.0,WELCOME5,Bengaluru,12.8851,77.5908,133.0,UPI,DL-3613XXXXXX,Major,Car returned in good condition,False,,0.0,No Refuel,2025-01-10 05:00:00,False,2026-01-31,Valid,Speeding,0.0
RES-03458,CUST-1311,CAR-561,Sedan,Completed,2025-02-09 13:03:00.000000,2025-02-10 13:03:00.000000,2025-10-02 07:33:00.000000,17781.0,17828.0,0.51,1800.0,WELCOME5,Chennai,12.9182,77.5835,59.0,CARD,DL-2153XXXXXX,Minor,No Notes,False,5610.5,47.0,No Refuel,,False,2026-01-31,Valid,Normal Driving,2124.0
RES-02090,CUST-1154,CAR-561,Sedan,Cancelled,2025-04-18 11:19:54.565826,2025-04-18 18:15:00.000000,2025-04-30 11:06:41.938490,11058.0,11058.0,0.75,2000.0,NEW10,Mumbai,12.9162,77.5871,90.0,CARD,DL-5288XXXXXX,Major,Customer requested early pickup,False,,0.0,No Refuel,2025-10-02 07:33:00,True,,Invalid,Unknown,0.0
RES-01345,CUST-0495,CAR-561,Sedan,No_Show,2025-04-18 11:19:54.565826,2025-05-11 22:38:00.000000,2025-04-30 11:06:41.938490,77243.0,77528.0,0.75,1500.0,NEW10,Bengaluru,12.9121,77.5817,54.0,CARD,DL-7826XXXXXX,Major,Customer requested early pickup,False,,285.0,Refueled,,False,,Invalid,Normal Driving,1770.0
RES-00099,CUST-1049,CAR-561,Sedan,Completed,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-06-18 18:11:00.000000,50485.0,50516.0,0.25,2000.0,SAVE50,Delhi,12.8975,77.5844,90.0,UPI,DL-2199XXXXXX,Minor,Low fuel warning observed,False,,31.0,No Refuel,,False,2026-06-30,Valid,Unknown,2360.0
RES-00866,CUST-1538,CAR-561,Sedan,Completed,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,42725.0,42745.0,0.5,1840.0,NEW10,Mumbai,12.8947,77.5864,51.0,CARD,DL-3707XXXXXX,None,Car returned in good condition,False,,20.0,Refueled,2025-06-18 18:11:00,False,,Invalid,Normal Driving,2171.2
RES-02317,CUST-0791,CAR-561,Sedan,Cancelled,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,59404.0,59404.0,0.1,2500.0,DISC20,Bengaluru,12.9074,77.5942,90.0,WALLET,DL-5414XXXXXX,Minor,Car returned in good condition,False,,0.0,No Refuel,,False,2026-02-28,Valid,Unknown,0.0
RES-03469,CUST-1969,CAR-561,Sedan,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,47034.0,47235.0,0.3,1840.0,DISC20,Delhi,12.9108,77.5963,90.0,WALLET,DL-9325XXXXXX,Major,Customer reported minor scratch on door,False,,201.0,No Refuel,,False,2026-02-28,Valid,Fast Driving,2171.2
RES-04017,CUST-0052,CAR-561,Sedan,Cancelled,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,48959.0,48959.0,0.75,1500.0,DISC20,Delhi,12.9278,77.6192,90.0,WALLET,DL-7629XXXXXX,None,Customer reported minor scratch on door,False,,0.0,Refueled,,False,2026-02-28,Valid,Unknown,0.0
RES-04192,CUST-1865,CAR-561,Sedan,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,37521.0,37641.0,0.3,1800.0,DISC20,Bengaluru,12.9302,77.6238,49.0,CASH,DL-2737XXXXXX,None,No Notes,False,,120.0,No Refuel,,False,2026-02-28,Valid,Normal Driving,2124.0
RES-02251,CUST-1674,CAR-562,Hatchback,No_Show,2025-01-02 17:26:00.000000,2025-01-03 17:26:00.000000,2025-02-26 19:04:00.000000,20743.0,20748.0,0.1,2500.0,NEW10,Mumbai,12.9399,77.6164,23.0,CARD,DL-4716XXXXXX,Major,Vehicle returned late due to traffic,False,1297.63,5.0,No Refuel,,False,,Invalid,Normal Driving,2950.0
RES-03313,CUST-0754,CAR-562,Hatchback,No_Show,2025-01-06 01:07:00.000000,2025-01-07 01:07:00.000000,2025-01-09 19:20:00.000000,28477.0,28919.0,0.5,1500.0,WELCOME5,Delhi,12.9154,77.588,49.0,UPI,DL-5514XXXXXX,Major,Customer reported minor scratch on door,False,66.22,442.0,Refueled,2025-02-26 19:04:00,True,2026-01-31,Valid,Normal Driving,1770.0
RES-03577,CUST-0909,CAR-562,Hatchback,Completed,2025-01-11 18:34:00.000000,2025-01-12 18:34:00.000000,2025-04-30 11:06:41.938490,55695.0,55760.0,0.1,1840.0,DISC20,Chennai,12.9139,77.5794,47.0,CARD,DL-2216XXXXXX,Major,Low fuel warning observed,False,,65.0,No Refuel,2025-01-09 19:20:00,False,2026-02-28,Valid,Normal Driving,2171.2
RES-00466,CUST-0753,CAR-562,Hatchback,Completed,2025-01-26 10:03:00.000000,2025-01-27 10:03:00.000000,2025-04-30 11:06:41.938490,35810.0,35854.0,0.51,1800.0,DISC20,Delhi,12.9011,77.5758,90.0,CARD,DL-2879XXXXXX,Minor,Car returned in good condition,False,,44.0,No Refuel,,False,2026-02-28,Valid,Unknown,2124.0
RES-00607,CUST-1686,CAR-562,Hatchback,Completed,2025-03-04 23:19:00.000000,2025-03-05 23:19:00.000000,2025-04-30 11:06:41.938490,31604.0,31951.0,1.0,2000.0,WELCOME5,Mumbai,12.9112,77.5878,90.0,CARD,DL-3493XXXXXX,Minor,Tyre pressure alert during trip,False,,347.0,Refueled,,False,2026-01-31,Valid,Unknown,2360.0
RES-03013,CUST-1501,CAR-562,Hatchback,Completed,2025-03-13 13:41:00.000000,2025-03-14 13:41:00.000000,2025-04-30 11:06:41.938490,36485.0,36547.0,0.5,2500.0,NEW10,Delhi,12.9076,77.5946,134.0,UPI,DL-7260XXXXXX,Major,AC performance slightly low,False,,62.0,No Refuel,,False,,Invalid,Speeding,2950.0
RES-02233,CUST-0113,CAR-562,Hatchback,No_Show,2025-03-15 06:59:00.000000,2025-03-16 06:59:00.000000,2025-04-30 11:06:41.938490,70338.0,70811.0,0.25,2000.0,SAVE50,Bengaluru,12.8983,77.6077,90.0,UPI,DL-9357XXXXXX,Major,Interior cleaning required,False,,473.0,No Refuel,,False,2026-06-30,Valid,Unknown,2360.0
RES-02498,CUST-1920,CAR-562,Hatchback,No_Show,2025-04-14 00:04:00.000000,2025-04-15 00:04:00.000000,2025-04-30 11:06:41.938490,16920.0,17275.0,0.5,2000.0,SAVE50,Mumbai,12.8897,77.6154,90.0,CARD,DL-4788XXXXXX,Major,AC performance slightly low,False,,355.0,No Refuel,,False,2026-06-30,Valid,Fast Driving,2360.0
RES-00290,CUST-0073,CAR-562,Hatchback,No_Show,2025-04-13 02:56:00.000000,2025-04-15 03:08:00.000000,2025-04-30 11:06:41.938490,63118.0,63226.0,0.25,1835.27,NEW10,Delhi,12.872,77.5958,90.0,CASH,DL-4649XXXXXX,None,Low fuel warning observed,False,,108.0,Refueled,,False,2026-03-31,Valid,Unknown,1393.02
RES-02856,CUST-0247,CAR-562,Hatchback,Cancelled,2025-04-18 11:19:54.565826,2025-06-06 07:57:00.000000,2025-06-06 18:57:00.000000,33731.0,33731.0,0.75,1835.27,NEW10,Bengaluru,12.8734,77.5964,90.0,CARD,DL-6382XXXXXX,Minor,AC performance slightly low,False,11.0,0.0,No Refuel,,False,,Invalid,Fast Driving,0.0
RES-00679,CUST-1387,CAR-562,Hatchback,Cancelled,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,65490.0,65490.0,0.3,2500.0,NEW10,Mumbai,12.8856,77.5915,28.0,CARD,DL-6795XXXXXX,Minor,No Notes,False,,0.0,Refueled,2025-06-06 18:57:00,False,2026-03-31,Valid,Normal Driving,0.0
RES-03644,CUST-0790,CAR-562,Hatchback,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,22344.0,22627.0,1.0,1500.0,SAVE50,Mumbai,12.8803,77.5899,53.0,CARD,DL-5199XXXXXX,None,Customer reported minor scratch on door,False,,283.0,Refueled,,False,2026-06-30,Valid,Normal Driving,1770.0
RES-04504,CUST-1802,CAR-562,Hatchback,Cancelled,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-06-25 07:25:00.000000,24312.0,24312.0,0.1,2000.0,NEW10,Delhi,12.8847,77.5804,100.0,CARD,DL-1627XXXXXX,Major,AC performance slightly low,False,,0.0,No Refuel,,False,2026-03-31,Valid,Fast Driving,0.0
RES-01642,CUST-1200,CAR-563,Suzuki,Completed,2025-01-06 19:24:00.000000,2025-01-13 19:24:00.000000,2025-04-30 11:06:41.938490,17032.0,17166.0,0.51,1840.0,WELCOME5,Bengaluru,12.8963,77.5935,58.0,WALLET,DL-8866XXXXXX,None,Car returned in good condition,False,,134.0,No Refuel,,False,2026-01-31,Valid,Normal Driving,2171.2
RES-01469,CUST-1073,CAR-563,Suzuki,No_Show,2025-01-19 18:55:00.000000,2025-01-20 18:55:00.000000,2025-04-30 11:06:41.938490,22813.0,22978.0,0.5,1840.0,SAVE50,Delhi,12.8991,77.613,90.0,WALLET,DL-5217XXXXXX,None,Customer reported minor scratch on door,False,,165.0,Refueled,,False,2026-06-30,Valid,Fast Driving,2171.2
RES-03412,CUST-0842,CAR-563,Suzuki,No_Show,2025-04-02 23:10:00.000000,2025-04-08 00:04:00.000000,2025-04-30 11:06:41.938490,10410.0,10494.0,0.1,1800.0,WELCOME5,Delhi,12.8851,77.6168,39.0,CARD,DL-1271XXXXXX,Major,Customer requested early pickup,False,,84.0,No Refuel,,False,2026-01-31,Valid,Normal Driving,2124.0
RES-04034,CUST-1599,CAR-563,Suzuki,Completed,2025-04-18 11:19:54.565826,2025-05-05 03:12:00.000000,2025-04-30 11:06:41.938490,51809.0,51860.0,0.3,1500.0,WELCOME5,Chennai,12.8836,77.6051,89.0,WALLET,DL-2280XXXXXX,Major,AC performance slightly low,False,,51.0,No Refuel,,False,2026-01-31,Valid,Fast Driving,1770.0
RES-02389,CUST-1159,CAR-563,Suzuki,Cancelled,2025-04-18 11:19:54.565826,2025-06-23 12:06:00.000000,2025-04-30 11:06:41.938490,20001.0,20001.0,0.1,2300.0,NEW10,Bengaluru,12.8775,77.6132,90.0,CASH,DL-2843XXXXXX,None,Customer requested early pickup,False,,0.0,No Refuel,,False,2026-03-31,Valid,Unknown,0.0
RES-00847,CUST-0569,CAR-563,Suzuki,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-07-02 01:29:00.000000,69101.0,69182.0,0.25,2500.0,NEW10,Delhi,12.8947,77.6243,90.0,CARD,DL-2252XXXXXX,Major,Tyre pressure alert during trip,False,,81.0,No Refuel,,False,,Invalid,Fast Driving,2950.0
RES-01721,CUST-1590,CAR-564,Sedan,No_Show,2025-01-07 09:20:00.000000,2025-01-11 09:20:00.000000,2025-01-12 14:20:00.000000,21504.0,21661.0,0.51,1840.0,NEW10,Bengaluru,12.8909,77.6205,28.0,CASH,DL-6872XXXXXX,Minor,Customer requested early pickup,False,29.0,157.0,No Refuel,,False,2026-03-31,Valid,Normal Driving,2171.2
RES-03998,CUST-1511,CAR-564,Sedan,No_Show,2025-01-19 13:20:00.000000,2025-01-20 13:20:00.000000,2025-01-21 14:20:00.000000,34474.0,34723.0,0.75,1835.27,NEW10,Delhi,12.8909,77.6203,105.0,CARD,DL-7270XXXXXX,None,Customer requested early pickup,False,25.0,249.0,No Refuel,2025-01-12 14:20:00,False,,Invalid,Speeding,1393.02
RES-01572,CUST-0081,CAR-564,Sedan,Cancelled,2025-03-25 05:08:00.000000,2025-03-26 05:08:00.000000,2025-03-27 20:08:00.000000,73820.0,73820.0,0.3,1500.0,NEW10,Bengaluru,12.893,77.5935,72.0,CARD,DL-3155XXXXXX,None,No Notes,False,39.0,0.0,Refueled,2025-01-21 14:20:00,False,,Invalid,Normal Driving,0.0
RES-01698,CUST-0247,CAR-564,Sedan,Completed,2025-04-05 12:39:00.000000,2025-04-06 12:39:00.000000,2025-09-04 06:39:00.000000,39197.0,39225.0,0.51,1800.0,NEW10,Chennai,12.8895,77.5836,107.0,CARD,DL-6382XXXXXX,None,AC performance slightly low,False,3618.0,28.0,No Refuel,2025-03-27 20:08:00,False,,Invalid,Speeding,2124.0
RES-04520,CUST-1628,CAR-564,Sedan,Cancelled,2025-04-09 07:10:00.000000,2025-04-10 07:10:00.000000,2025-04-30 11:06:41.938490,12735.0,12735.0,0.5,1500.0,NEW10,Bengaluru,12.9087,77.5853,113.0,UPI,DL-3400XXXXXX,Major,Navigation system malfunction reported,False,,0.0,No Refuel,2025-09-04 06:39:00,True,,Invalid,Speeding,0.0
RES-03450,CUST-1706,CAR-564,Sedan,Completed,2025-05-21 00:49:00.000000,2025-05-25 00:49:00.000000,2025-04-30 11:06:41.938490,77494.0,77571.0,0.1,2500.0,SAVE50,Delhi,12.908,77.6076,90.0,WALLET,DL-1414XXXXXX,None,Customer satisfied with ride,False,,77.0,No Refuel,,False,2026-06-30,Valid,Unknown,2950.0
RES-01385,CUST-1142,CAR-564,Sedan,Completed,2025-04-18 11:19:54.565826,2025-05-26 12:06:00.000000,2025-04-30 11:06:41.938490,35296.0,35476.0,0.3,1800.0,DISC20,Mumbai,12.899,77.6201,90.0,CARD,DL-2137XXXXXX,Minor,No Notes,False,,180.0,No Refuel,,False,2026-02-28,Valid,Unknown,2124.0
RES-02749,CUST-0004,CAR-564,Sedan,No_Show,2025-04-18 11:19:54.565826,2025-06-22 15:14:00.000000,2025-04-30 11:06:41.938490,60625.0,60853.0,0.75,1500.0,SAVE50,Delhi,12.9101,77.5972,64.0,CARD,DL-5975XXXXXX,Minor,Car returned in good condition,False,,228.0,No Refuel,,False,2026-06-30,Valid,Normal Driving,1770.0
RES-03613,CUST-1662,CAR-564,Sedan,Cancelled,2025-04-18 11:19:54.565826,2025-06-28 05:10:00.000000,2025-04-30 11:06:41.938490,41725.0,41725.0,1.0,1500.0,NEW10,Delhi,12.8942,77.5863,90.0,CARD,DL-1753XXXXXX,Minor,No Notes,False,,0.0,No Refuel,,False,,Invalid,Fast Driving,0.0
RES-00563,CUST-1691,CAR-564,Sedan,No_Show,2025-02-01 06:23:00.000000,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,32728.0,32823.0,1.0,1800.0,NEW10,Chennai,12.9076,77.5838,90.0,CARD,DL-7281XXXXXX,None,Vehicle returned late due to traffic,False,,95.0,No Refuel,,False,2026-03-31,Valid,Fast Driving,2124.0
RES-00706,CUST-1140,CAR-564,Sedan,Cancelled,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,68181.0,68181.0,0.25,1835.27,WELCOME5,Chennai,12.9037,77.5751,90.0,CARD,DL-1371XXXXXX,Major,Customer reported minor scratch on door,False,,0.0,No Refuel,,False,2026-01-31,Valid,Fast Driving,0.0
RES-01562,CUST-1658,CAR-564,Sedan,Completed,2025-03-24 07:34:00.000000,2025-04-02 02:30:17.354033,2025-04-04 18:34:00.000000,47090.0,47254.0,0.75,1800.0,SAVE50,Delhi,12.9005,77.5944,40.0,CARD,DL-3125XXXXXX,Minor,Car returned in good condition,False,,164.0,No Refuel,,False,2026-06-30,Valid,Normal Driving,2124.0
RES-03302,CUST-1383,CAR-564,Sedan,Completed,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,78764.0,78955.0,0.3,1500.0,NEW10,Delhi,12.9017,77.61,87.0,UPI,DL-8668XXXXXX,Minor,Tyre pressure alert during trip,False,,191.0,Refueled,2025-04-04 18:34:00,False,2026-03-31,Valid,Fast Driving,1770.0
